epoch,total_loss,rul_loss,dom_loss,val_rmse,lam
1,5870.581353204726,5870.561397300101,0.6800457745391238,46.73629334075262,0.0
2,759.0455257613571,759.03111034733,0.6911936183197467,16.91768631891649,0.0
3,377.5478623352772,377.5404918067637,0.693149297329457,14.053123502298865,0.0
4,258.6991091195085,258.69151948103666,0.6931522318168922,14.309759895733517,0.0
5,240.91124337511235,240.9029834407629,0.6931472988951572,14.01036632283909,0.0
6,232.53912703373567,232.53038648288208,0.6931471820193261,14.333040300840196,0.0
7,227.80855538779304,227.79927936623093,0.6931471820193261,14.40207594758877,0.0
8,224.52741416167612,224.51750760943426,0.6931471820193261,14.495825086319009,0.0
9,219.37462197065543,219.36505500138134,0.6931471820193261,13.723292458801126,0.0
10,220.32653406935287,220.31555822446086,0.6931471820193261,14.036172877620197,0.0
11,214.32277881475017,214.2437368695054,0.6931471714379752,13.342466540062674,0.0996679946249559
12,215.99495262488688,215.85404573288744,0.6587655835268157,13.509634177040013,0.197375320224904
13,211.06677493601168,210.96092604809243,0.3278830723728694,14.142805896091275,0.2913126124515908
14,209.09734927635103,209.02020271655985,0.17503315194560562,13.573984077654451,0.379948962255225
15,211.26208418080336,211.18242011368602,0.14831067929312974,13.981875682802043,0.4621171572600098
16,206.08462485888325,206.00606769727102,0.12571800942586292,13.151106469906269,0.5370495669980351
17,205.92553338329654,205.84596605762334,0.11354956218959592,13.841900205829383,0.6043677771171636
18,204.23939721698926,204.16207606779298,0.10042529071922655,14.047917628986147,0.6640367702678489
19,203.3076212747873,203.22685854455634,0.09764726004161828,13.662098438033363,0.7162978701990246
20,200.67455790634696,200.60308109605097,0.0813354628648788,13.241504546278053,0.7615941559557646
21,199.79807914186782,199.71792636206996,0.08703819453692793,13.785318042438416,0.8004990217606296
22,196.74671982689296,196.6664316288893,0.0836629904826576,13.768152475005149,0.8336546070121553
23,196.71054878493385,196.62919125051175,0.08214972512847894,13.305497616809234,0.8617231593133066
24,195.46785975246564,195.38620484023699,0.0805200583174813,13.451707080308024,0.8853516482022625
25,192.78345287470296,192.70067564811737,0.0797273058744281,13.211750597991314,0.9051482536448667
26,194.61768681471324,194.53272607729696,0.08062441580496593,13.165408719022556,0.9216685544064713
27,191.60570200530069,191.5224886024421,0.07794963603652867,13.432481872250522,0.9354090706030991
28,194.4675485852349,194.3813415051183,0.07961396114905112,13.378028134283312,0.9468060128462681
29,191.3488170371871,191.26199663262935,0.07935889617935515,13.233897250207537,0.9562374581277389
30,189.14869771177322,189.06008113395143,0.0804550701894095,13.269813577939384,0.9640275800758169
31,189.77600853741873,189.69130183659547,0.07653671418310057,13.690572691931703,0.9704519366134539
